mc 	mn 	mc_onset	mn_onset	timesig	staff	voice	label       	alt_label	globalkey	localkey	pedal	chord       	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones  	added_tones	root	bass_note
6  	5  	0       	0       	4/4    	5    	1    	IV          	         	C        	I       	     	IV          	IV     	    	       	       	            	       	         	M         	0                 	0                	-1, 3, 0     	           	-1  	-1
6  	5  	1/2     	1/2     	4/4    	5    	1    	I6          	         	C        	I       	     	I6          	I      	    	6      	       	            	       	         	M         	0                 	0                	4, 1, 0      	           	0   	4
7  	6  	0       	0       	4/4    	5    	1    	V(4)        	         	C        	I       	     	V(4)        	V      	    	       	4      	            	       	         	M         	0                 	0                	1, 0, 2      	           	1   	1
7  	6  	3/4     	3/4     	4/4    	5    	1    	V           	         	C        	I       	     	V           	V      	    	       	       	            	       	         	M         	0                 	0                	1, 5, 2      	           	1   	1
8  	7  	0       	0       	4/4    	5    	1    	I\\         	         	C        	I       	     	I           	I      	    	       	       	            	       	\\       	M         	0                 	0                	0, 4, 1      	           	0   	0
9  	8  	1/8     	1/8     	4/4    	5    	1    	I           	         	C        	I       	     	I           	I      	    	       	       	            	       	         	M         	0                 	0                	0, 4, 1      	           	0   	0
9  	8  	3/8     	3/8     	4/4    	5    	1    	vii6        	         	C        	I       	     	vii6        	vii    	    	6      	       	            	       	         	m         	0                 	0                	2, 6, 5      	           	5   	2
9  	8  	1/2     	1/2     	4/4    	5    	1    	iii         	         	C        	I       	     	iii         	iii    	    	       	       	            	       	         	m         	0                 	0                	4, 1, 5      	           	4   	4
9  	8  	7/8     	7/8     	4/4    	5    	1    	IV          	         	C        	I       	     	IV          	IV     	    	       	       	            	       	         	M         	0                 	0                	-1, 3, 0     	           	-1  	-1
10 	9  	0       	0       	4/4    	5    	1    	V           	         	C        	I       	     	V           	V      	    	       	       	            	       	         	M         	0                 	0                	1, 5, 2      	           	1   	1
10 	9  	3/8     	3/8     	4/4    	5    	1    	I6          	         	C        	I       	     	I6          	I      	    	6      	       	            	       	         	M         	0                 	0                	4, 1, 0      	           	0   	4
10 	9  	1/2     	1/2     	4/4    	5    	1    	IV          	         	C        	I       	     	IV          	IV     	    	       	       	            	       	         	M         	0                 	0                	-1, 3, 0     	           	-1  	-1
10 	9  	7/8     	7/8     	4/4    	5    	1    	vi.V        	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
11 	10 	0       	0       	4/4    	5    	1    	iv(#42)     	         	C        	vi      	     	iv(#42)     	iv     	    	       	#42    	            	       	         	m         	0                 	1                	1, -4, 5     	           	-1  	1
11 	10 	3/4     	3/4     	4/4    	5    	1    	iv(+#3)     	         	C        	vi      	     	iv(+#3)     	iv     	    	       	+#3    	            	       	         	m         	0                 	1                	-1, -4, 0    	3          	-1  	-1
12 	11 	0       	0       	4/4    	5    	1    	V\\         	         	C        	vi      	     	V           	V      	    	       	       	            	       	\\       	M         	0                 	1                	1, 5, 2      	           	1   	1
13 	12 	0       	0       	4/4    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
13 	12 	1/4     	1/4     	4/4    	5    	1    	VII         	v6       	C        	vi      	     	VII         	VII    	    	       	       	            	       	         	M         	0                 	1                	-2, 2, -1    	           	-2  	-2
13 	12 	1/2     	1/2     	4/4    	5    	1    	VI          	         	C        	vi      	     	VI          	VI     	    	       	       	            	       	         	M         	0                 	1                	-4, 0, -3    	           	-4  	-4
14 	13 	1/4     	1/4     	4/4    	5    	1    	#viio6/iv   	         	C        	vi      	     	#viio6/iv   	#vii   	o   	6      	       	iv          	       	         	o         	0                 	1                	1, -2, 4     	           	4   	1
14 	13 	1/2     	1/2     	4/4    	5    	1    	iv          	         	C        	vi      	     	iv          	iv     	    	       	       	            	       	         	m         	0                 	1                	-1, -4, 0    	           	-1  	-1
15 	14 	3/4     	3/4     	4/4    	5    	1    	I6          	         	C        	vi      	     	I6          	I      	    	6      	       	            	       	         	M         	0                 	1                	4, 1, 0      	           	0   	4
16 	15 	0       	0       	4/4    	5    	1    	V(4)        	         	C        	vi      	     	V(4)        	V      	    	       	4      	            	       	         	M         	0                 	1                	1, 0, 2      	           	1   	1
