mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
55	55	3/4	3/4	9/8	2	2	3/8		1/4	3/2		0	60		980
55	55	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-3	63		978
55	55	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-1	65		978
55	55	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-4	68		978
55	55	3/4	3/4	9/8	2	1	3/8		1/4	3/2		0	72		978
55	55	3/4	3/4	9/8	1	2	3/8		1/4	3/2	1	-1	77		971
55	55	3/4	3/4	9/8	1	1	1/8		1/8	1		-4	80		967
55	55	7/8	7/8	9/8	1	1	1/8		1/8	1		-2	82		968
55	55	1	1	9/8	1	1	1/8		1/8	1	1	-4	80		969
56	56	0	0	9/8	2	1	1/16		1/16	1		0	48		986
56	56	0	0	9/8	2	2	3/4		1/2	3/2		0	48		994
56	56	0	0	9/8	1	1	1/8		1/8	1	-1	-1	77		981
56	56	0	0	9/8	1	1	1/8		1/8	1	-1	-4	80		981
56	56	1/16	1/16	9/8	2	1	1/16		1/16	1		-6	54		987
56	56	1/8	1/8	9/8	2	1	1/16		1/16	1		-2	58		988
56	56	1/8	1/8	9/8	1	1	1/8		1/8	1		-3	75		982
56	56	1/8	1/8	9/8	1	1	1/8		1/8	1		-6	78		982
56	56	3/16	3/16	9/8	2	1	1/16		1/16	1		0	60		989
56	56	1/4	1/4	9/8	2	1	1/16		1/16	1		-3	63		990
56	56	1/4	1/4	9/8	1	1	1/8		1/8	1		-1	77		983
56	56	1/4	1/4	9/8	1	1	1/8		1/8	1		-4	80		983
56	56	5/16	5/16	9/8	2	1	1/16		1/16	1		-6	66		991
56	56	3/8	3/8	9/8	2	1	3/8		1/4	3/2		-2	70		992
56	56	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-3	75		984
56	56	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-6	78		984
56	56	3/4	3/4	9/8	2	2	3/8		1/4	3/2		-1	53		995
56	56	3/4	3/4	9/8	2	1	3/8		1/4	3/2		0	60		993
56	56	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-3	63		993
56	56	3/4	3/4	9/8	1	1	3/8		1/4	3/2		3	69		985
56	56	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-1	77		985
57	57	0	0	9/8	2	1	1/16		1/16	1		-4	56		1007
57	57	0	0	9/8	2	2	3/4		1/2	3/2		-4	56		1014
57	57	0	0	9/8	1	1	1/8		1/8	1	-1	-1	77		996
57	57	1/16	1/16	9/8	2	1	1/16		1/16	1		-2	58		1008
57	57	1/8	1/8	9/8	2	1	1/16		1/16	1		-5	61		1009
57	57	1/8	1/8	9/8	1	1	1/8		1/8	1		-5	73		997
57	57	1/8	1/8	9/8	1	1	1/8		1/8	1		-1	77		997
57	57	3/16	3/16	9/8	2	1	1/16		1/16	1		-1	65		1010
57	57	1/4	1/4	9/8	2	1	1/16		1/16	1		-4	68		1011
57	57	1/4	1/4	9/8	1	1	1/8		1/8	1		-3	75		998
57	57	1/4	1/4	9/8	1	1	1/8		1/8	1		-6	78		998
57	57	5/16	5/16	9/8	2	1	1/16		1/16	1		-2	70		1012
57	57	3/8	3/8	9/8	1	2	3/8		1/4	3/2		-5	73		1005
57	57	3/8	3/8	9/8	1	1	1/8		1/8	1		-1	77		999
57	57	1/2	1/2	9/8	1	1	1/8		1/8	1		-2	82		1000
57	57	5/8	5/8	9/8	1	1	1/8		1/8	1		-1	77		1001
57	57	3/4	3/4	9/8	2	2	3/8		1/4	3/2		-6	54		1015
57	57	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-2	58		1013
57	57	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-5	61		1013
57	57	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-3	63		1013
57	57	3/4	3/4	9/8	1	2	3/8		1/4	3/2		-5	73		1006
57	57	3/4	3/4	9/8	1	1	1/8		1/8	1		-3	75		1002
57	57	7/8	7/8	9/8	1	1	1/8		1/8	1		-1	77		1003
57	57	1	1	9/8	1	1	1/8		1/8	1	1	-3	75		1004
58	58	0	0	9/8	2	1	1/16		1/16	1		-1	53		1021
58	58	0	0	9/8	2	2	3/4		1/2	3/2		-1	53		1028
58	58	0	0	9/8	1	1	1/8		1/8	1	-1	-3	75		1016
58	58	1/16	1/16	9/8	2	1	1/16		1/16	1		-4	56		1022
58	58	1/8	1/8	9/8	2	1	1/16		1/16	1		-2	58		1023
58	58	1/8	1/8	9/8	1	1	1/8		1/8	1		-2	70		1017
58	58	1/8	1/8	9/8	1	1	1/8		1/8	1		-5	73		1017
58	58	3/16	3/16	9/8	2	1	1/16		1/16	1		-5	61		1024
58	58	1/4	1/4	9/8	2	1	1/16		1/16	1		-1	65		1025
58	58	1/4	1/4	9/8	1	1	1/8		1/8	1		0	72		1018
58	58	1/4	1/4	9/8	1	1	1/8		1/8	1		-3	75		1018
58	58	5/16	5/16	9/8	2	1	1/16		1/16	1		-4	68		1026
58	58	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-2	70		1019
58	58	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-5	73		1019
58	58	3/4	3/4	9/8	2	2	3/16		1/8	3/2		-3	51		1029
58	58	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-6	54		1027
58	58	3/4	3/4	9/8	2	1	3/8		1/4	3/2		0	60		1027
58	58	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-4	68		1020
58	58	3/4	3/4	9/8	1	1	3/8		1/4	3/2		0	72		1020
58	58	15/16	15/16	9/8	2	2	3/16		1/8	3/2	1	-4	44		1030
59	59	0	0	9/8	2	1	1/8		1/8	1		-5	37		1033
59	59	0	0	9/8	2	3	3/4		1/2	3/2		-5	37		1038
59	59	0	0	9/8	2	1	1/8		1/8	1	-1	-4	44		1033
59	59	0	0	9/8	2	3	3/4		1/2	3/2		-4	44		1038
59	59	1/8	1/8	9/8	2	1	1/8		1/8	1		-1	53		1034
59	59	1/8	1/8	9/8	2	1	1/8		1/8	1		-4	56		1034
59	59	1/4	1/4	9/8	2	1	1/8		1/8	1	1	-1	65		1035
59	59	1/4	1/4	9/8	2	1	1/8		1/8	1	1	-4	68		1035
59	59	3/8	3/8	9/8	2	2	3/4		1/2	3/2		-7	59		1037
59	59	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-1	65		1036
59	59	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-4	68		1036
59	59	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-1	77		1031
59	59	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-4	80		1031
59	59	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-5	73		1032
59	59	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-1	77		1032
60	60	0	0	9/8	2	2	3/4		1/2	3/2		-6	42		1047
60	60	0	0	9/8	2	2	3/4		1/2	3/2		-5	49		1047
60	60	0	0	9/8	1	1	1/8		1/8	1	-1	-5	73		1039
60	60	0	0	9/8	1	1	1/8		1/8	1	-1	-1	77		1039
60	60	1/8	1/8	9/8	2	1	1/4		1/4	1	1	-5	49		1045
60	60	1/8	1/8	9/8	2	1	1/4		1/4	1	1	-6	54		1045
60	60	1/8	1/8	9/8	2	1	1/4		1/4	1	1	-2	58		1045
60	60	1/8	1/8	9/8	2	1	1/4		1/4	1	1	-5	61		1045
60	60	1/8	1/8	9/8	1	2	1/4		1/4	1	1	-6	66		1043
60	60	1/8	1/8	9/8	1	2	1/4		1/4	1	1	-2	70		1043
60	60	1/8	1/8	9/8	1	1	1/8		1/8	1		-3	75		1040
60	60	1/4	1/4	9/8	1	1	1/8		1/8	1		-1	77		1041
60	60	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-5	49		1046
60	60	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-6	54		1046
60	60	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-2	58		1046
60	60	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-5	61		1046
60	60	3/8	3/8	9/8	1	2	3/4		1/2	3/2	-1	-6	66		1044
60	60	3/8	3/8	9/8	1	2	3/4		1/2	3/2	-1	-2	70		1044
60	60	3/8	3/8	9/8	1	1	3/4		1/2	3/2	1	-3	75		1042
61	61	0	0	9/8	2	3	3/4		1/2	3/2		-4	44		1059
61	61	0	0	9/8	1	1	1/8		1/8	1	-1	-3	75		1048
61	61	1/8	1/8	9/8	2	1	1/4		1/4	1		-1	53		1054
61	61	1/8	1/8	9/8	2	1	1/4		1/4	1		-4	56		1054
61	61	1/8	1/8	9/8	1	1	1/8		1/8	1		-5	61		1049
61	61	1/8	1/8	9/8	1	2	1/4		1/4	1		-4	68		1053
61	61	1/8	1/8	9/8	1	1	1/8		1/8	1		-5	73		1049
61	61	1/4	1/4	9/8	1	1	1/8		1/8	1		-3	63		1050
61	61	1/4	1/4	9/8	1	1	1/8		1/8	1		-3	75		1050
61	61	3/8	3/8	9/8	2	2	3/8		1/4	3/2	1	-7	59		1057
61	61	3/8	3/8	9/8	2	1	3/8		1/4	3/2		-5	61		1055
61	61	3/8	3/8	9/8	2	1	3/8		1/4	3/2		-1	65		1055
61	61	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-4	68		1051
61	61	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-1	77		1051
61	61	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-4	80		1051
61	61	3/4	3/4	9/8	2	2	3/8		1/4	3/2	-1	-7	59		1058
61	61	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-5	61		1056
61	61	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-1	65		1052
61	61	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-5	73		1052
61	61	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-1	77		1052
62	62	0	0	9/8	2	3	3/4		1/2	3/2		-2	46		1072
62	62	0	0	9/8	1	1	1/8		1/8	1	-1	-1	77		1060
62	62	1/8	1/8	9/8	2	2	1/4		1/4	1	1	-1	53		1070
62	62	1/8	1/8	9/8	2	2	1/4		1/4	1	1	-2	58		1070
62	62	1/8	1/8	9/8	2	1	1/4		1/4	1	1	-3	63		1067
62	62	1/8	1/8	9/8	1	2	1/4		1/4	1	1	-1	65		1065
62	62	1/8	1/8	9/8	1	2	1/4		1/4	1	1	-2	70		1065
62	62	1/8	1/8	9/8	1	1	1/8		1/8	1		-3	75		1061
62	62	1/4	1/4	9/8	1	1	1/8		1/8	1		-1	77		1062
62	62	3/8	3/8	9/8	2	2	3/4		1/2	3/2	-1	-1	53		1071
62	62	3/8	3/8	9/8	2	2	3/4		1/2	3/2	-1	-2	58		1071
62	62	3/8	3/8	9/8	2	1	3/8		1/4	3/2	-1	-3	63		1068
62	62	3/8	3/8	9/8	1	2	3/4		1/2	3/2	-1	-1	65		1066
62	62	3/8	3/8	9/8	1	2	3/4		1/2	3/2	-1	-2	70		1066
62	62	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-3	75		1063
62	62	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-5	61		1069
62	62	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-5	73		1064
63	63	0	0	9/8	2	1	3/4		1/2	3/2	1	-1	41		1078
63	63	1/8	1/8	9/8	1	2	1/4		1/4	1		-4	56		1077
63	63	1/8	1/8	9/8	1	1	1/8		1/8	1		-5	61		1073
63	63	1/4	1/4	9/8	1	1	1/8		1/8	1		-3	63		1074
63	63	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-5	61		1075
63	63	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-1	65		1075
63	63	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-2	70		1075
63	63	3/4	3/4	9/8	2	1	3/8		1/4	3/2	-1	-1	41		1079
63	63	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-4	56		1076
63	63	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-5	61		1076
63	63	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-1	65		1076
64	64	0	0	9/8	2	2	3/4		1/2	3/2		-3	39		1087
64	64	1/8	1/8	9/8	1	2	1/4		1/4	1		-2	58		1084
64	64	1/8	1/8	9/8	1	2	1/4		1/4	1		-5	61		1084
64	64	1/8	1/8	9/8	1	1	1/8		1/8	1		-6	66		1080
64	64	1/4	1/4	9/8	1	1	1/8		1/8	1		-4	68		1081
64	64	3/8	3/8	9/8	2	1	3/8		1/4	3/2		-3	51		1085
64	64	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-6	66		1082
64	64	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-2	70		1082
64	64	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-5	73		1082
64	64	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-5	61		1083
64	64	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-3	63		1086
64	64	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-6	66		1083
64	64	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-2	70		1083
65	65	0	0	9/8	2	1	3/16		1/8	3/2		-4	44		1093
65	65	0	0	9/8	2	2	3/4		1/2	3/2		-4	44		1097
65	65	1/8	1/8	9/8	1	2	1/4		1/4	1		0	60		1092
65	65	1/8	1/8	9/8	1	2	1/4		1/4	1		-6	66		1092
65	65	1/8	1/8	9/8	1	1	1/8		1/8	1		-2	70		1088
65	65	3/16	3/16	9/8	2	1	3/16		1/8	3/2		-3	51		1094
65	65	1/4	1/4	9/8	1	1	1/8		1/8	1		0	72		1089
65	65	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-4	68		1090
65	65	3/8	3/8	9/8	1	1	3/8		1/4	3/2		0	72		1090
65	65	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-1	77		1090
65	65	3/8	3/8	9/8	2	1	3/8		1/4	3/2		-4	80		1095
65	65	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-4	56		1096
65	65	3/4	3/4	9/8	1	1	3/8		1/4	3/2		0	60		1091
65	65	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-6	66		1091
65	65	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-4	68		1091
66	66	0	0	9/8	2	1	1/16		1/16	1		-5	37		1098
66	66	0	0	9/8	2	2	3/8		1/4	3/2		-5	37		1116
66	66	1/16	1/16	9/8	2	1	1/16		1/16	1		-4	44		1099
66	66	1/8	1/8	9/8	2	1	1/16		1/16	1		-5	49		1100
66	66	3/16	3/16	9/8	2	1	1/16		1/16	1		-1	53		1101
66	66	1/4	1/4	9/8	2	1	1/16		1/16	1		-4	56		1102
66	66	5/16	5/16	9/8	2	1	1/16		1/16	1		-5	61		1103
66	66	3/8	3/8	9/8	2	1	1/16		1/16	1		-1	41		1104
66	66	3/8	3/8	9/8	2	2	3/8		1/4	3/2		-1	41		1117
66	66	7/16	7/16	9/8	2	1	1/16		1/16	1		0	48		1105
66	66	1/2	1/2	9/8	2	1	1/16		1/16	1		-1	53		1106
66	66	9/16	9/16	9/8	2	1	1/16		1/16	1		-4	56		1107
66	66	5/8	5/8	9/8	2	1	1/16		1/16	1		0	60		1108
66	66	11/16	11/16	9/8	2	1	1/16		1/16	1		-1	65		1109
66	66	3/4	3/4	9/8	2	1	1/16		1/16	1		-5	37		1110
66	66	3/4	3/4	9/8	2	2	3/8		1/4	3/2		-5	37		1118
66	66	13/16	13/16	9/8	2	1	1/16		1/16	1		-4	44		1111
66	66	7/8	7/8	9/8	2	1	1/16		1/16	1		-5	49		1112
66	66	15/16	15/16	9/8	2	1	1/16		1/16	1		-1	53		1113
66	66	1	1	9/8	2	1	1/16		1/16	1		-4	56		1114
66	66	17/16	17/16	9/8	2	1	1/16		1/16	1		-5	61		1115
67	67	0	0	9/8	2	1	1/16		1/16	1		-1	41		1123
67	67	0	0	9/8	2	2	3/8		1/4	3/2		-1	41		1136
67	67	1/16	1/16	9/8	2	1	1/16		1/16	1		0	48		1124
67	67	1/8	1/8	9/8	2	1	1/16		1/16	1		-1	53		1125
67	67	3/16	3/16	9/8	2	1	1/16		1/16	1		-4	56		1126
67	67	1/4	1/4	9/8	2	1	1/16		1/16	1		0	60		1127
67	67	5/16	5/16	9/8	2	1	1/16		1/16	1		-1	65		1128
67	67	3/8	3/8	9/8	2	1	1/16		1/16	1		-4	44		1129
67	67	3/8	3/8	9/8	2	2	3/4		1/2	3/2		-4	44		1137
67	67	3/8	3/8	9/8	1	2	3/8		1/4	3/2		-4	68		1121
67	67	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-7	71		1119
67	67	7/16	7/16	9/8	2	1	1/16		1/16	1		-8	52		1130
67	67	1/2	1/2	9/8	2	1	1/16		1/16	1		-4	56		1131
67	67	9/16	9/16	9/8	2	1	1/16		1/16	1		-7	59		1132
67	67	5/8	5/8	9/8	2	1	1/16		1/16	1		-8	64		1133
67	67	11/16	11/16	9/8	2	1	1/16		1/16	1		-6	66		1134
67	67	3/4	3/4	9/8	1	2	3/8		1/4	3/2		-8	64		1122
67	67	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-4	68		1135
67	67	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-5	73		1120
68	68	0	0	9/8	2	1	1/16		1/16	1		-5	49		1138
68	68	0	0	9/8	2	2	3/8		1/4	3/2		-5	49		1156
68	68	1/16	1/16	9/8	2	1	1/16		1/16	1		-4	56		1139
68	68	1/8	1/8	9/8	2	1	1/16		1/16	1		-5	61		1140
68	68	3/16	3/16	9/8	2	1	1/16		1/16	1		-1	65		1141
68	68	1/4	1/4	9/8	2	1	1/16		1/16	1		-4	68		1142
68	68	5/16	5/16	9/8	2	1	1/16		1/16	1		-5	73		1143
68	68	3/8	3/8	9/8	2	1	1/16		1/16	1		-1	53		1144
68	68	3/8	3/8	9/8	2	2	3/8		1/4	3/2		-1	53		1157
68	68	7/16	7/16	9/8	2	1	1/16		1/16	1		0	60		1145
68	68	1/2	1/2	9/8	2	1	1/16		1/16	1		-1	65		1146
68	68	9/16	9/16	9/8	2	1	1/16		1/16	1		-4	68		1147
68	68	5/8	5/8	9/8	2	1	1/16		1/16	1		0	72		1148
68	68	11/16	11/16	9/8	2	1	1/16		1/16	1		-1	77		1149
68	68	3/4	3/4	9/8	2	1	1/16		1/16	1		-5	49		1150
68	68	3/4	3/4	9/8	2	2	3/8		1/4	3/2		-5	49		1158
68	68	13/16	13/16	9/8	2	1	1/16		1/16	1		-4	56		1151
68	68	7/8	7/8	9/8	2	1	1/16		1/16	1		-5	61		1152
68	68	15/16	15/16	9/8	2	1	1/16		1/16	1		-1	65		1153
68	68	1	1	9/8	2	1	1/16		1/16	1		-4	68		1154
68	68	17/16	17/16	9/8	2	1	1/16		1/16	1		-5	73		1155
69	69	0	0	9/8	2	1	1/16		1/16	1		-1	53		1162
69	69	0	0	9/8	2	2	3/8		1/4	3/2		-1	53		1175
69	69	1/16	1/16	9/8	2	1	1/16		1/16	1		0	60		1163
69	69	1/8	1/8	9/8	2	1	1/16		1/16	1		-1	65		1164
69	69	3/16	3/16	9/8	2	1	1/16		1/16	1		-4	68		1165
69	69	1/4	1/4	9/8	2	1	1/16		1/16	1		0	72		1166
69	69	5/16	5/16	9/8	2	1	1/16		1/16	1		-1	77		1167
69	69	3/8	3/8	9/8	2	1	1/16		1/16	1		-4	56		1168
69	69	3/8	3/8	9/8	2	2	3/4		1/2	3/2		-4	56		1176
69	69	3/8	3/8	9/8	1	2	3/4		1/2	3/2		-4	80		1161
69	69	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-7	83		1159
69	69	7/16	7/16	9/8	2	1	1/16		1/16	1		-7	59		1169
69	69	1/2	1/2	9/8	2	1	1/16		1/16	1		-8	64		1170
69	69	9/16	9/16	9/8	2	1	1/16		1/16	1		-4	68		1171
69	69	5/8	5/8	9/8	2	1	1/16		1/16	1		-7	71		1172
69	69	11/16	11/16	9/8	2	1	1/16		1/16	1	1	-8	76		1173
69	69	3/4	3/4	9/8	2	1	3/8		1/4	3/2	-1	-8	76		1174
69	69	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-5	85		1160
70	70	0	0	9/8	2	1	1/16		1/16	1		-4	56		1182
70	70	0	0	9/8	2	2	3/4		1/2	3/2		-4	56		1190
70	70	0	0	9/8	1	2	3/4		1/2	3/2	1	-4	80		1180
70	70	0	0	9/8	1	1	3/8		1/4	3/2		-7	83		1177
70	70	1/16	1/16	9/8	2	1	1/16		1/16	1		-7	59		1183
70	70	1/8	1/8	9/8	2	1	1/16		1/16	1		-8	64		1184
70	70	3/16	3/16	9/8	2	1	1/16		1/16	1		-4	68		1185
70	70	1/4	1/4	9/8	2	1	1/16		1/16	1		-7	71		1186
70	70	5/16	5/16	9/8	2	1	1/16		1/16	1	1	-8	76		1187
70	70	3/8	3/8	9/8	2	1	3/8		1/4	3/2	-1	-8	76		1188
70	70	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-5	85		1178
70	70	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-4	44		1189
70	70	3/4	3/4	9/8	2	2	3/8		1/4	3/2		-4	44		1191
70	70	3/4	3/4	9/8	1	2	3/8		1/4	3/2	-1	-4	80		1181
70	70	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-8	88		1179
71	71	0	0	9/8	2	1	1/16		1/16	1		-5	37		1194
71	71	0	0	9/8	2	2	3/4		1/2	3/2		-5	37		1206
71	71	0	0	9/8	1	1	3/4		1/2	3/2	1	-1	89		1192
71	71	0	0	9/8	1	1	3/4		1/2	3/2	1	-4	92		1192
71	71	1/16	1/16	9/8	2	1	1/16		1/16	1		-4	44		1195
71	71	1/8	1/8	9/8	2	1	1/16		1/16	1		-5	49		1196
71	71	3/16	3/16	9/8	2	1	1/16		1/16	1		-1	53		1197
71	71	1/4	1/4	9/8	2	1	1/16		1/16	1		-4	56		1198
71	71	5/16	5/16	9/8	2	1	1/16		1/16	1		-5	61		1199
71	71	3/8	3/8	9/8	2	1	1/8		1/8	1		-1	65		1200
71	71	1/2	1/2	9/8	2	1	1/8		1/8	1		-4	68		1201
71	71	5/8	5/8	9/8	2	1	1/8		1/8	1		-5	73		1202
71	71	3/4	3/4	9/8	2	1	1/8		1/8	1		-1	77		1203
71	71	3/4	3/4	9/8	1	1	3/8		1/4	3/2	-1	-1	89		1193
71	71	3/4	3/4	9/8	1	1	3/8		1/4	3/2	-1	-4	92		1193
71	71	7/8	7/8	9/8	2	1	1/8		1/8	1		-4	80		1204
71	71	1	1	9/8	2	1	1/8		1/8	1		-5	85		1205
72	72	0	0	9/8	2	1	3/4		1/2	3/2		-5	61		1208
72	72	0	0	9/8	2	1	3/4		1/2	3/2		-4	68		1208
72	72	0	0	9/8	2	1	3/4		1/2	3/2		-5	73		1208
72	72	0	0	9/8	2	1	3/4		1/2	3/2		-1	77		1208
72	72	0	0	9/8	1	1	3/4		1/2	3/2		-4	80		1207
72	72	0	0	9/8	1	1	3/4		1/2	3/2		-5	85		1207
72	72	0	0	9/8	1	1	3/4		1/2	3/2		-1	89		1207
72	72	0	0	9/8	1	1	3/4		1/2	3/2		-4	92		1207
