mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
82	82	9/16	9/16	4/4	1	1	1/16		1/16	1		3	81		1338
82	82	5/8	5/8	4/4	1	1	1/16		1/16	1		-2	82		1339
82	82	11/16	11/16	4/4	1	1	1/16		1/16	1		0	84		1340
82	82	3/4	3/4	4/4	2	1	1/4		1/4	1		2	62		1348
82	82	3/4	3/4	4/4	1	1	1/16		1/16	1		2	86		1341
82	82	13/16	13/16	4/4	1	1	1/16		1/16	1		4	88		1342
82	82	7/8	7/8	4/4	1	1	1/16		1/16	1		-1	89		1343
82	82	15/16	15/16	4/4	1	1	1/16		1/16	1		1	91		1344
83	83	0	0	4/4	2	2	1/8		1/8	1		-1	29		1362
83	83	0	0	4/4	2	2	1/8		1/8	1		-1	41		1362
83	83	0	0	4/4	1	1	1/8		1/8	1		3	81		1351
83	83	0	0	4/4	1	1	1/8		1/8	1		-1	89		1351
83	83	0	0	4/4	1	1	1/8		1/8	1		3	93		1351
83	83	1/8	1/8	4/4	2	2	1/8		1/8	1	1	0	48		1363
83	83	1/4	1/4	4/4	2	2	3/4		1/2	3/2	0	0	48		1364
83	83	1/4	1/4	4/4	2	1	1/2		1/2	1	1	3	57		1359
83	83	1/4	1/4	4/4	2	1	1/2		1/2	1	1	0	60		1359
83	83	1/4	1/4	4/4	1	1	1/4		1/4	1	1	-3	63		1352
83	83	1/4	1/4	4/4	1	1	1/4		1/4	1	1	1	67		1352
83	83	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	-3	63		1353
83	83	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	1	67		1353
83	83	5/8	5/8	4/4	1	1	1/16		1/16	1		2	62		1354
83	83	5/8	5/8	4/4	1	1	1/16		1/16	1		-1	65		1354
83	83	11/16	11/16	4/4	1	1	1/16		1/16	1		-3	63		1355
83	83	11/16	11/16	4/4	1	1	1/16		1/16	1		1	67		1355
83	83	3/4	3/4	4/4	2	1	1/8		1/8	1	-1	3	57		1360
83	83	3/4	3/4	4/4	2	1	1/8		1/8	1	-1	0	60		1360
83	83	3/4	3/4	4/4	1	1	1/8		1/8	1		2	62		1356
83	83	3/4	3/4	4/4	1	1	1/8		1/8	1		-1	65		1356
83	83	7/8	7/8	4/4	2	1	1/8		1/8	1	1	-1	53		1361
83	83	7/8	7/8	4/4	2	1	1/8		1/8	1	1	3	57		1361
83	83	7/8	7/8	4/4	1	1	1/16		1/16	1		0	60		1357
83	83	7/8	7/8	4/4	1	1	1/16		1/16	1		-3	63		1357
83	83	15/16	15/16	4/4	1	1	1/16		1/16	1		2	62		1358
83	83	15/16	15/16	4/4	1	1	1/16		1/16	1		-1	65		1358
84	84	0	0	4/4	2	2	1/2		1/2	1	-1	0	48		1380
84	84	0	0	4/4	2	1	1/2		1/2	1	-1	-1	53		1377
84	84	0	0	4/4	2	1	1/2		1/2	1	-1	3	57		1377
84	84	0	0	4/4	1	1	1/8		1/8	1		0	60		1365
84	84	0	0	4/4	1	1	1/8		1/8	1		-3	63		1365
84	84	1/8	1/8	4/4	1	1	1/8		1/8	1		0	60		1366
84	84	1/4	1/4	4/4	1	1	1/8		1/8	1		2	62		1367
84	84	3/8	3/8	4/4	1	1	1/8		1/8	1		-3	63		1368
84	84	1/2	1/2	4/4	2	2	1/2		1/2	1		0	48		1381
84	84	1/2	1/2	4/4	2	2	1/2		1/2	1		1	55		1381
84	84	1/2	1/2	4/4	2	2	1/2		1/2	1		-2	58		1381
84	84	1/2	1/2	4/4	2	1	1/4		1/4	1		4	64		1378
84	84	1/2	1/2	4/4	1	1	1/16		1/16	1		1	79		1369
84	84	9/16	9/16	4/4	1	1	1/16		1/16	1		3	81		1370
84	84	5/8	5/8	4/4	1	1	1/16		1/16	1		-2	82		1371
84	84	11/16	11/16	4/4	1	1	1/16		1/16	1		0	84		1372
84	84	3/4	3/4	4/4	2	1	1/4		1/4	1		2	62		1379
84	84	3/4	3/4	4/4	1	1	1/16		1/16	1		2	86		1373
84	84	13/16	13/16	4/4	1	1	1/16		1/16	1		4	88		1374
84	84	7/8	7/8	4/4	1	1	1/16		1/16	1		-1	89		1375
84	84	15/16	15/16	4/4	1	1	1/16		1/16	1		1	91		1376
85	85	0	0	4/4	2	2	1/8		1/8	1		-2	34		1396
85	85	0	0	4/4	2	2	1/8		1/8	1		-2	46		1396
85	85	0	0	4/4	1	1	1/8		1/8	1		-2	82		1382
85	85	0	0	4/4	1	1	1/8		1/8	1		2	86		1382
85	85	0	0	4/4	1	1	1/8		1/8	1		-2	94		1382
85	85	1/8	1/8	4/4	2	2	1/8		1/8	1		-1	53		1397
85	85	1/4	1/4	4/4	2	2	1/4		1/4	1	1	-2	58		1398
85	85	1/4	1/4	4/4	2	1	1/2		1/2	1	1	2	62		1393
85	85	1/4	1/4	4/4	1	2	1/2		1/2	1	1	-1	65		1390
85	85	1/4	1/4	4/4	1	1	1/4		1/4	1	1	-2	70		1383
85	85	1/2	1/2	4/4	2	2	1/8		1/8	1	-1	-2	58		1399
85	85	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	-2	70		1384
85	85	5/8	5/8	4/4	2	2	1/16		1/16	1		3	57		1400
85	85	5/8	5/8	4/4	1	1	1/16		1/16	1		3	69		1385
85	85	11/16	11/16	4/4	2	2	1/16		1/16	1		-2	58		1401
85	85	11/16	11/16	4/4	1	1	1/16		1/16	1		-2	70		1386
85	85	3/4	3/4	4/4	2	2	1/8		1/8	1		3	57		1402
85	85	3/4	3/4	4/4	2	1	1/8		1/8	1	-1	2	62		1394
85	85	3/4	3/4	4/4	1	2	1/8		1/8	1	-1	-1	65		1391
85	85	3/4	3/4	4/4	1	1	1/8		1/8	1		3	69		1387
85	85	7/8	7/8	4/4	2	2	1/16		1/16	1		1	55		1403
85	85	7/8	7/8	4/4	2	1	1/8		1/8	1		-2	58		1395
85	85	7/8	7/8	4/4	1	2	1/8		1/8	1		2	62		1392
85	85	7/8	7/8	4/4	1	1	1/16		1/16	1		1	67		1388
85	85	15/16	15/16	4/4	2	2	1/16		1/16	1		3	57		1404
85	85	15/16	15/16	4/4	1	1	1/16		1/16	1		3	69		1389
86	86	0	0	4/4	2	2	1/8		1/8	1		1	55		1415
86	86	0	0	4/4	2	1	1/4		1/4	1		-2	58		1414
86	86	0	0	4/4	1	2	1/4		1/4	1		2	62		1413
86	86	0	0	4/4	1	1	1/8		1/8	1		1	67		1405
86	86	1/8	1/8	4/4	2	2	1/8		1/8	1		-1	53		1416
86	86	1/8	1/8	4/4	1	1	1/8		1/8	1		-1	65		1406
86	86	1/4	1/4	4/4	2	2	1/8		1/8	1		1	55		1417
86	86	1/4	1/4	4/4	1	1	1/8		1/8	1		1	67		1407
86	86	3/8	3/8	4/4	2	2	1/8		1/8	1		3	57		1418
86	86	3/8	3/8	4/4	1	1	1/8		1/8	1		3	69		1408
86	86	1/2	1/2	4/4	2	2	1/8		1/8	1		-2	58		1419
86	86	1/2	1/2	4/4	1	1	1/8		1/8	1		-2	70		1409
86	86	5/8	5/8	4/4	2	2	1/8		1/8	1		0	60		1420
86	86	5/8	5/8	4/4	1	1	1/8		1/8	1		0	72		1410
86	86	3/4	3/4	4/4	2	2	1/8		1/8	1		2	62		1421
86	86	3/4	3/4	4/4	1	1	1/8		1/8	1		2	74		1411
86	86	7/8	7/8	4/4	2	2	1/8		1/8	1		-1	65		1422
86	86	7/8	7/8	4/4	1	1	1/8		1/8	1		-1	77		1412
87	87	0	0	4/4	2	1	1/2		1/2	1		2	62		1432
87	87	0	0	4/4	2	1	1/2		1/2	1		-1	65		1432
87	87	0	0	4/4	2	1	1/2		1/2	1		-2	70		1432
87	87	0	0	4/4	2	1	1/2		1/2	1		0	72		1432
87	87	0	0	4/4	1	2	1/2		1/2	1		-1	77		1424
87	87	0	0	4/4	1	2	1/2		1/2	1		-2	82		1424
87	87	0	0	4/4	1	1	1		1	1		0	84		1423
87	87	1/2	1/2	4/4	2	1	1/4		1/4	1		0	60		1433
87	87	1/2	1/2	4/4	2	1	1/4		1/4	1		-1	65		1433
87	87	1/2	1/2	4/4	2	1	1/4		1/4	1		3	69		1433
87	87	1/2	1/2	4/4	2	1	1/4		1/4	1		0	72		1433
87	87	1/2	1/2	4/4	1	2	1/4		1/4	1		-1	77		1425
87	87	1/2	1/2	4/4	1	2	1/4		1/4	1		3	81		1425
87	87	3/4	3/4	4/4	2	1	1/4		1/4	1		-2	58		1434
87	87	3/4	3/4	4/4	2	1	1/4		1/4	1		2	62		1434
87	87	3/4	3/4	4/4	2	1	1/4		1/4	1		-1	65		1434
87	87	3/4	3/4	4/4	2	1	1/4		1/4	1		1	67		1434
87	87	3/4	3/4	4/4	1	2	1/24		1/16	2/3		2	74		1426
87	87	3/4	3/4	4/4	1	2	1/24		1/16	2/3		1	79		1426
87	87	19/24	19/24	4/4	1	2	1/24		1/16	2/3		3	81		1427
87	87	5/6	5/6	4/4	1	2	1/24		1/16	2/3		1	79		1428
87	87	7/8	7/8	4/4	1	2	1/24		1/16	2/3		-1	77		1429
87	87	11/12	11/12	4/4	1	2	1/24		1/16	2/3		2	74		1430
87	87	23/24	23/24	4/4	1	2	1/24		1/16	2/3		-1	77		1431
88	88	0	0	4/4	2	1	1/4		1/4	1		-1	53		1437
88	88	0	0	4/4	2	1	1/4		1/4	1		0	60		1437
88	88	0	0	4/4	2	1	1/4		1/4	1		-1	65		1437
88	88	0	0	4/4	2	1	1/4		1/4	1		3	69		1437
88	88	0	0	4/4	1	1	1/4		1/4	1		0	72		1435
88	88	0	0	4/4	1	1	1/4		1/4	1		-1	77		1435
88	88	0	0	4/4	1	2	1/4		1/4	1		3	81		1436
88	88	0	0	4/4	1	1	1/4		1/4	1		0	84		1435
89	89	0	0	4/4	2	1	1/4		1/4	1		-1	29		1439
89	89	0	0	4/4	2	1	1/4		1/4	1		0	36		1439
89	89	0	0	4/4	2	1	1/4		1/4	1		-1	41		1439
89	89	0	0	4/4	1	1	1/4		1/4	1		-1	77		1438
89	89	0	0	4/4	1	1	1/4		1/4	1		3	81		1438
89	89	0	0	4/4	1	1	1/4		1/4	1		0	84		1438
89	89	0	0	4/4	1	1	1/4		1/4	1		-1	89		1438
