mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
25	25	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	3  	69  	270
25	25	7/8     	7/8     	4/4    	5    	1    	1/8     	1/8             	1     	    	3  	45  	291
26	26	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	4  	52  	298
26	26	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	4  	52  	300
26	26	0       	0       	4/4    	3    	1    	1/2     	1/2             	1     	    	4  	64  	296
26	26	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	    	8  	68  	294
26	26	0       	0       	4/4    	1    	1    	1/2     	1/2             	1     	    	5  	71  	292
26	26	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	4  	52  	299
26	26	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	4  	52  	301
26	26	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	    	4  	64  	297
26	26	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	8  	68  	295
26	26	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	    	5  	71  	293
27	27	0       	0       	4/4    	5    	1    	3/4     	1/2             	3/2   	    	3  	57  	306
27	27	1/4     	1/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	6  	66  	304
27	27	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	3  	69  	302
27	27	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	1   	1  	67  	305
27	27	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	1   	-2 	70  	303
27	27	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	1   	1  	55  	307
28	28	0       	0       	4/4    	5    	1    	1/4     	1/4             	1     	-1  	1  	55  	316
28	28	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	-1  	1  	67  	312
28	28	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	-1  	-2 	70  	308
28	28	1/4     	1/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	1  	55  	317
28	28	1/4     	1/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	2  	62  	313
28	28	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	-1 	65  	309
28	28	1/2     	1/2     	4/4    	5    	1    	1/4     	1/4             	1     	    	1  	55  	318
28	28	1/2     	1/2     	4/4    	2    	1    	3/8     	1/4             	3/2   	    	2  	62  	314
28	28	1/2     	1/2     	4/4    	1    	1    	3/8     	1/4             	3/2   	    	-1 	65  	310
28	28	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	1  	55  	319
28	28	7/8     	7/8     	4/4    	2    	1    	1/8     	1/8             	1     	    	7  	61  	315
28	28	7/8     	7/8     	4/4    	1    	1    	1/8     	1/8             	1     	    	4  	64  	311
29	29	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	    	3  	57  	325
29	29	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	    	7  	61  	322
29	29	0       	0       	4/4    	1    	1    	1/2     	1/2             	1     	    	4  	64  	320
29	29	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	1   	3  	57  	326
29	29	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	1   	7  	61  	323
29	29	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	1   	4  	64  	321
29	29	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	2  	62  	324
30	30	0       	0       	4/4    	5    	1    	1/2     	1/2             	1     	-1  	3  	57  	336
30	30	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	    	7  	61  	330
30	30	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	-1  	7  	61  	329
30	30	0       	0       	4/4    	1    	1    	1/2     	1/2             	1     	-1  	4  	64  	327
30	30	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	5  	59  	331
30	30	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	2  	62  	333
30	30	1/2     	1/2     	4/4    	3    	1    	1/2     	1/2             	1     	1   	3  	57  	332
30	30	1/2     	1/2     	4/4    	4    	1    	1/4     	1/4             	1     	    	7  	61  	334
30	30	3/4     	3/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	1  	55  	337
30	30	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	5  	59  	335
30	30	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	5  	71  	328
31	31	0       	0       	4/4    	5    	1    	1/4     	1/4             	1     	    	-1 	53  	350
31	31	0       	0       	4/4    	3    	1    	1/4     	1/4             	1     	-1  	3  	57  	344
31	31	0       	0       	4/4    	4    	1    	1/2     	1/2             	1     	    	3  	57  	348
31	31	0       	0       	4/4    	1    	1    	1/4     	1/4             	1     	    	0  	72  	338
31	31	1/4     	1/4     	4/4    	5    	1    	1/4     	1/4             	1     	    	4  	52  	351
31	31	1/4     	1/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	4  	64  	345
31	31	1/4     	1/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	1  	67  	341
31	31	1/4     	1/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	7  	73  	339
31	31	1/2     	1/2     	4/4    	5    	1    	1/2     	1/2             	1     	    	2  	50  	352
31	31	1/2     	1/2     	4/4    	3    	1    	1/4     	1/4             	1     	    	-1 	65  	346
31	31	1/2     	1/2     	4/4    	2    	1    	1/4     	1/4             	1     	    	3  	69  	342
31	31	1/2     	1/2     	4/4    	1    	1    	1/2     	1/2             	1     	1   	2  	74  	340
31	31	3/4     	3/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	0  	60  	349
31	31	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	6  	66  	347
31	31	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	3  	69  	343
32	32	0       	0       	4/4    	5    	1    	1       	1               	1     	    	1  	43  	362
32	32	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	    	-2 	58  	359
32	32	0       	0       	4/4    	3    	1    	3/4     	1/2             	3/2   	    	1  	67  	357
32	32	0       	0       	4/4    	2    	1    	1/2     	1/2             	1     	    	-2 	70  	355
32	32	0       	0       	4/4    	1    	1    	1/2     	1/2             	1     	-1  	2  	74  	353
32	32	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	3  	57  	360
32	32	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	1   	1  	55  	361
32	32	1/2     	1/2     	4/4    	2    	1    	1/2     	1/2             	1     	    	2  	62  	356
32	32	3/4     	3/4     	4/4    	3    	1    	1/4     	1/4             	1     	    	2  	62  	358
32	32	3/4     	3/4     	4/4    	1    	1    	1/4     	1/4             	1     	    	-1 	65  	354
33	33	0       	0       	4/4    	5    	1    	1       	1               	1     	    	3  	45  	371
33	33	0       	0       	4/4    	4    	1    	1/4     	1/4             	1     	-1  	1  	55  	368
33	33	0       	0       	4/4    	3    	1    	1       	1               	1     	    	3  	57  	367
33	33	0       	0       	4/4    	2    	1    	1/4     	1/4             	1     	    	7  	61  	364
33	33	0       	0       	4/4    	1    	1    	1       	1               	1     	    	4  	64  	363
33	33	1/4     	1/4     	4/4    	4    	1    	1/4     	1/4             	1     	    	-1 	53  	369
33	33	1/4     	1/4     	4/4    	2    	1    	1/2     	1/2             	1     	    	2  	62  	365
33	33	1/2     	1/2     	4/4    	4    	1    	1/2     	1/2             	1     	    	4  	52  	370
33	33	3/4     	3/4     	4/4    	2    	1    	1/4     	1/4             	1     	    	7  	61  	366
34	34	0       	0       	4/4    	4    	1    	1       	1               	1     	    	2  	50  	375
34	34	0       	0       	4/4    	5    	1    	1       	1               	1     	    	2  	50  	376
34	34	0       	0       	4/4    	3    	1    	1       	1               	1     	    	3  	57  	374
34	34	0       	0       	4/4    	2    	1    	1       	1               	1     	    	2  	62  	373
34	34	0       	0       	4/4    	1    	1    	1       	1               	1     	    	6  	66  	372
