mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
79	79	0	0	3/4	2	1	1/4		1/4	1	-1	-3	51		1333
79	79	0	0	3/4	1	2	1/4		1/4	1		-5	61		1332
79	79	0	0	3/4	1	1	1/16		1/16	1	-1	1	67		1319
79	79	1/16	1/16	3/4	1	1	1/16		1/16	1		-4	68		1320
79	79	1/8	1/8	3/4	1	1	1/16		1/16	1		-2	70		1321
79	79	3/16	3/16	3/4	1	1	1/16		1/16	1		0	72		1322
79	79	1/4	1/4	3/4	1	1	1/16		1/16	1		1	67		1323
79	79	1/4	1/4	3/4	2	1	1/8		1/8	1		-5	73		1334
79	79	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	75		1334
79	79	5/16	5/16	3/4	1	1	1/48		1/32	2/3		-1	65		1324
79	79	1/3	1/3	3/4	1	1	1/48		1/32	2/3		1	67		1325
79	79	17/48	17/48	3/4	1	1	1/48		1/32	2/3		-1	65		1326
79	79	3/8	3/8	3/4	1	1	1/16		1/16	1		-3	63		1327
79	79	7/16	7/16	3/4	1	1	1/16		1/16	1		-5	61		1328
79	79	1/2	1/2	3/4	2	1	1/4		1/4	1		-3	51		1335
79	79	1/2	1/2	3/4	1	1	1/16		1/16	1		-3	63		1329
79	79	9/16	9/16	3/4	1	1	1/16		1/16	1		-1	65		1330
79	79	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67		1331
80	80	0	0	3/4	2	1	1/4		1/4	1		6	42		1351
80	80	0	0	3/4	2	1	1/4		1/4	1		4	52		1351
80	80	0	0	3/4	1	2	1/4		1/4	1	1	7	61		1349
80	80	0	0	3/4	1	1	1/16		1/16	1		8	68		1336
80	80	1/16	1/16	3/4	1	1	1/16		1/16	1		3	69		1337
80	80	1/8	1/8	3/4	1	1	1/16		1/16	1		5	71		1338
80	80	3/16	3/16	3/4	1	1	1/16		1/16	1		7	73		1339
80	80	1/4	1/4	3/4	1	2	1/8		1/8	1	-1	7	61		1350
80	80	1/4	1/4	3/4	1	1	1/16		1/16	1		8	68		1340
80	80	1/4	1/4	3/4	2	1	1/8		1/8	1		7	73		1352
80	80	1/4	1/4	3/4	2	1	1/8		1/8	1		4	76		1352
80	80	5/16	5/16	3/4	1	1	1/48		1/32	2/3		6	66		1341
80	80	1/3	1/3	3/4	1	1	1/48		1/32	2/3		8	68		1342
80	80	17/48	17/48	3/4	1	1	1/48		1/32	2/3		6	66		1343
80	80	3/8	3/8	3/4	1	1	1/16		1/16	1		4	64		1344
80	80	7/16	7/16	3/4	1	1	1/16		1/16	1		9	63		1345
80	80	1/2	1/2	3/4	2	1	1/4		1/4	1	1	4	52		1353
80	80	1/2	1/2	3/4	1	1	1/16		1/16	1		4	64		1346
80	80	9/16	9/16	3/4	1	1	1/16		1/16	1		6	66		1347
80	80	5/8	5/8	3/4	1	1	1/8		1/8	1	1	8	68		1348
81	81	0	0	3/4	2	1	1/8		1/8	1		4	40		1368
81	81	0	0	3/4	2	1	1/8		1/8	1	-1	4	52		1368
81	81	0	0	3/4	1	2	1/4		1/4	1	1	2	62		1366
81	81	0	0	3/4	1	1	1/16		1/16	1	-1	8	68		1354
81	81	1/16	1/16	3/4	1	1	1/16		1/16	1		3	69		1355
81	81	1/8	1/8	3/4	1	1	1/16		1/16	1		5	71		1356
81	81	3/16	3/16	3/4	1	1	1/16		1/16	1		7	73		1357
81	81	1/4	1/4	3/4	1	2	1/8		1/8	1	-1	2	62		1367
81	81	1/4	1/4	3/4	1	1	1/16		1/16	1		8	68		1358
81	81	1/4	1/4	3/4	2	1	1/8		1/8	1		2	74		1369
81	81	1/4	1/4	3/4	2	1	1/8		1/8	1		4	76		1369
81	81	5/16	5/16	3/4	1	1	1/16		1/16	1		3	69		1359
81	81	3/8	3/8	3/4	1	1	1/16		1/16	1		5	71		1360
81	81	7/16	7/16	3/4	1	1	1/16		1/16	1		7	73		1361
81	81	1/2	1/2	3/4	2	1	1/4		1/4	1		4	52		1370
81	81	1/2	1/2	3/4	1	1	1/16		1/16	1		2	74		1362
81	81	9/16	9/16	3/4	1	1	1/16		1/16	1		4	76		1363
81	81	5/8	5/8	3/4	1	1	1/16		1/16	1		6	78		1364
81	81	11/16	11/16	3/4	1	1	1/16		1/16	1		8	80		1365
82	82	0	0	3/4	2	1	0	acciaccatura	1/8	1		4	40		1386
82	82	0	0	3/4	2	1	1/4		1/4	1		7	61		1387
82	82	0	0	3/4	2	1	1/4		1/4	1		2	62		1387
82	82	0	0	3/4	2	1	1/4		1/4	1		3	69		1387
82	82	0	0	3/4	1	2	1/16		1/16	1		3	81		1374
82	82	0	0	3/4	1	1	1/4		1/4	1		3	81		1371
82	82	1/16	1/16	3/4	1	2	1/16		1/16	1		7	73		1375
82	82	1/8	1/8	3/4	1	2	1/16		1/16	1		2	74		1376
82	82	3/16	3/16	3/4	1	2	1/16		1/16	1		3	81		1377
82	82	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59		1388
82	82	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		1388
82	82	1/4	1/4	3/4	2	1	1/4		1/4	1		8	68		1388
82	82	1/4	1/4	3/4	1	2	1/16		1/16	1		8	80		1378
82	82	1/4	1/4	3/4	1	1	1/4		1/4	1		8	80		1372
82	82	5/16	5/16	3/4	1	2	1/16		1/16	1		5	71		1379
82	82	3/8	3/8	3/4	1	2	1/16		1/16	1		2	74		1380
82	82	7/16	7/16	3/4	1	2	1/16		1/16	1		8	80		1381
82	82	1/2	1/2	3/4	2	1	1/4		1/4	1		8	56		1389
82	82	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		1389
82	82	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		1389
82	82	1/2	1/2	3/4	1	2	1/16		1/16	1		6	78		1382
82	82	1/2	1/2	3/4	1	1	1/4		1/4	1		6	78		1373
82	82	9/16	9/16	3/4	1	2	1/16		1/16	1		8	68		1383
82	82	9/16	9/16	3/4	1	2	1/16		1/16	1		5	71		1383
82	82	5/8	5/8	3/4	1	2	1/16		1/16	1		2	74		1384
82	82	11/16	11/16	3/4	1	2	1/16		1/16	1		6	78		1385
83	83	0	0	3/4	2	1	3/8		1/4	3/2		3	57		1406
83	83	0	0	3/4	2	1	3/8		1/4	3/2		7	61		1406
83	83	0	0	3/4	2	1	3/8		1/4	3/2		4	64		1406
83	83	0	0	3/4	1	2	1/16		1/16	1		4	76		1394
83	83	0	0	3/4	1	1	3/8		1/4	3/2		4	76		1390
83	83	1/16	1/16	3/4	1	2	1/16		1/16	1		3	69		1395
83	83	1/8	1/8	3/4	1	2	1/16		1/16	1		7	73		1396
83	83	3/16	3/16	3/4	1	2	1/16		1/16	1		4	76		1397
83	83	1/4	1/4	3/4	2	2	1/2		1/2	1		4	40		1410
83	83	1/4	1/4	3/4	1	2	1/16		1/16	1		7	73		1398
83	83	5/16	5/16	3/4	1	2	1/16		1/16	1		3	69		1399
83	83	3/8	3/8	3/4	2	1	1/8		1/8	1		3	57		1407
83	83	3/8	3/8	3/4	2	1	1/8		1/8	1		7	61		1407
83	83	3/8	3/8	3/4	2	1	1/8		1/8	1		6	66		1407
83	83	3/8	3/8	3/4	1	2	1/16		1/16	1		7	73		1400
83	83	3/8	3/8	3/4	1	1	1/8		1/8	1		6	78		1391
83	83	7/16	7/16	3/4	1	2	1/16		1/16	1		3	69		1401
83	83	1/2	1/2	3/4	2	1	1/8		1/8	1		7	61		1408
83	83	1/2	1/2	3/4	2	1	1/8		1/8	1		6	66		1408
83	83	1/2	1/2	3/4	2	1	1/8		1/8	1		3	69		1408
83	83	1/2	1/2	3/4	1	2	1/16		1/16	1		6	78		1402
83	83	1/2	1/2	3/4	1	1	1/8		1/8	1		3	81		1392
83	83	9/16	9/16	3/4	1	2	1/16		1/16	1		7	73		1403
83	83	5/8	5/8	3/4	2	1	1/8		1/8	1		6	66		1409
83	83	5/8	5/8	3/4	2	1	1/8		1/8	1		3	69		1409
83	83	5/8	5/8	3/4	2	1	1/8		1/8	1		7	73		1409
83	83	5/8	5/8	3/4	1	2	1/16		1/16	1		3	81		1404
83	83	5/8	5/8	3/4	1	1	1/8		1/8	1		7	85		1393
83	83	11/16	11/16	3/4	1	2	1/16		1/16	1		6	78		1405
84	84	0	0	3/4	2	1	1/4		1/4	1		7	61		1426
84	84	0	0	3/4	2	1	1/4		1/4	1		2	62		1426
84	84	0	0	3/4	2	1	1/4		1/4	1		3	69		1426
84	84	0	0	3/4	1	2	1/16		1/16	1		3	81		1414
84	84	0	0	3/4	1	1	1/4		1/4	1		3	81		1411
84	84	1/16	1/16	3/4	1	2	1/16		1/16	1		7	73		1415
84	84	1/8	1/8	3/4	1	2	1/16		1/16	1		2	74		1416
84	84	3/16	3/16	3/4	1	2	1/16		1/16	1		3	81		1417
84	84	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59		1427
84	84	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		1427
84	84	1/4	1/4	3/4	2	1	1/4		1/4	1		8	68		1427
84	84	1/4	1/4	3/4	1	2	1/16		1/16	1		8	80		1418
84	84	1/4	1/4	3/4	1	1	1/4		1/4	1		8	80		1412
84	84	5/16	5/16	3/4	1	2	1/16		1/16	1		5	71		1419
84	84	3/8	3/8	3/4	1	2	1/16		1/16	1		2	74		1420
84	84	7/16	7/16	3/4	1	2	1/16		1/16	1		8	80		1421
84	84	1/2	1/2	3/4	2	1	1/4		1/4	1		8	56		1428
84	84	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		1428
84	84	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		1428
84	84	1/2	1/2	3/4	1	2	1/16		1/16	1		6	78		1422
84	84	1/2	1/2	3/4	1	1	1/4		1/4	1		6	78		1413
84	84	9/16	9/16	3/4	1	2	1/16		1/16	1		5	71		1423
84	84	5/8	5/8	3/4	1	2	1/16		1/16	1		2	74		1424
84	84	11/16	11/16	3/4	1	2	1/16		1/16	1		6	78		1425
85	85	0	0	3/4	2	1	1/4		1/4	1		3	57		1445
85	85	0	0	3/4	2	1	1/4		1/4	1		7	61		1445
85	85	0	0	3/4	2	1	1/4		1/4	1		4	64		1445
85	85	0	0	3/4	1	2	1/16		1/16	1		4	76		1433
85	85	0	0	3/4	1	1	3/8		1/4	3/2		4	76		1429
85	85	1/16	1/16	3/4	1	2	1/16		1/16	1		3	69		1434
85	85	1/8	1/8	3/4	1	2	1/16		1/16	1		7	73		1435
85	85	3/16	3/16	3/4	1	2	1/16		1/16	1		4	76		1436
85	85	1/4	1/4	3/4	2	2	1/2		1/2	1		4	40		1449
85	85	1/4	1/4	3/4	1	2	1/16		1/16	1		7	73		1437
85	85	5/16	5/16	3/4	1	2	1/16		1/16	1		3	69		1438
85	85	3/8	3/8	3/4	2	1	1/8		1/8	1		6	54		1446
85	85	3/8	3/8	3/4	1	2	1/16		1/16	1		7	73		1439
85	85	3/8	3/8	3/4	1	1	1/8		1/8	1		6	78		1430
85	85	7/16	7/16	3/4	1	2	1/16		1/16	1		3	69		1440
85	85	1/2	1/2	3/4	2	1	1/8		1/8	1		3	57		1447
85	85	1/2	1/2	3/4	1	2	1/16		1/16	1		6	78		1441
85	85	1/2	1/2	3/4	1	1	1/8		1/8	1		3	81		1431
85	85	9/16	9/16	3/4	1	2	1/16		1/16	1		7	73		1442
85	85	5/8	5/8	3/4	2	1	1/8		1/8	1		7	61		1448
85	85	5/8	5/8	3/4	1	2	1/16		1/16	1		3	81		1443
85	85	5/8	5/8	3/4	1	1	1/8		1/8	1		7	85		1432
85	85	11/16	11/16	3/4	1	2	1/16		1/16	1		6	78		1444
86	86	0	0	3/4	2	2	3/4		1/2	3/2		2	38		1470
86	86	0	0	3/4	2	2	3/4		1/2	3/2		3	45		1470
86	86	0	0	3/4	1	2	1/16		1/16	1		4	64		1455
86	86	0	0	3/4	1	1	1/8		1/8	1		7	73		1450
86	86	0	0	3/4	1	1	1/8		1/8	1		4	76		1450
86	86	1/16	1/16	3/4	1	2	1/16		1/16	1		6	66		1456
86	86	1/8	1/8	3/4	2	1	1/8		1/8	1		7	61		1467
86	86	1/8	1/8	3/4	1	2	1/16		1/16	1		3	69		1457
86	86	1/8	1/8	3/4	1	1	1/8		1/8	1		7	73		1451
86	86	3/16	3/16	3/4	1	2	1/16		1/16	1		6	66		1458
86	86	1/4	1/4	3/4	2	1	1/4		1/4	1		6	54		1468
86	86	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		1468
86	86	1/4	1/4	3/4	2	1	1/4		1/4	1		7	61		1468
86	86	1/4	1/4	3/4	1	2	1/16		1/16	1		3	69		1459
86	86	1/4	1/4	3/4	1	1	1/4		1/4	1		7	73		1452
86	86	5/16	5/16	3/4	1	2	1/16		1/16	1		6	66		1460
86	86	3/8	3/8	3/4	1	2	1/16		1/16	1		3	69		1461
86	86	7/16	7/16	3/4	1	2	1/16		1/16	1		6	66		1462
86	86	1/2	1/2	3/4	2	1	1/4		1/4	1		3	45		1469
86	86	1/2	1/2	3/4	1	2	1/16		1/16	1		6	66		1463
86	86	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69		1453
86	86	9/16	9/16	3/4	1	2	1/16		1/16	1		2	62		1464
86	86	5/8	5/8	3/4	1	2	1/16		1/16	1		3	69		1465
86	86	5/8	5/8	3/4	1	1	1/8		1/8	1		7	73		1454
86	86	11/16	11/16	3/4	1	2	1/16		1/16	1		2	62		1466
87	87	0	0	3/4	2	2	3/4		1/2	3/2		8	32		1491
87	87	0	0	3/4	2	2	3/4		1/2	3/2		8	44		1491
87	87	0	0	3/4	1	2	1/16		1/16	1		8	68		1477
87	87	0	0	3/4	1	1	1/8		1/8	1		5	71		1471
87	87	1/16	1/16	3/4	1	2	1/16		1/16	1		2	62		1478
87	87	1/8	1/8	3/4	2	1	1/16		1/16	1		8	56		1487
87	87	1/8	1/8	3/4	2	1	1/16		1/16	1		5	59		1487
87	87	1/8	1/8	3/4	1	1	1/16		1/16	1		8	68		1472
87	87	1/8	1/8	3/4	1	1	1/16		1/16	1		5	71		1472
87	87	3/16	3/16	3/4	2	1	1/16		1/16	1		-1	53		1488
87	87	3/16	3/16	3/4	2	1	1/16		1/16	1		3	57		1488
87	87	3/16	3/16	3/4	1	1	1/16		1/16	1		-1	65		1473
87	87	3/16	3/16	3/4	1	1	1/16		1/16	1		3	69		1473
87	87	1/4	1/4	3/4	2	1	1/4		1/4	1		2	50		1489
87	87	1/4	1/4	3/4	2	1	1/4		1/4	1		8	56		1489
87	87	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59		1489
87	87	1/4	1/4	3/4	1	2	1/16		1/16	1		8	68		1479
87	87	1/4	1/4	3/4	1	1	1/4		1/4	1		5	71		1474
87	87	5/16	5/16	3/4	1	2	1/16		1/16	1		2	62		1480
87	87	3/8	3/8	3/4	1	2	1/16		1/16	1		8	68		1481
87	87	7/16	7/16	3/4	1	2	1/16		1/16	1		2	62		1482
87	87	1/2	1/2	3/4	2	1	1/4		1/4	1		8	44		1490
87	87	1/2	1/2	3/4	1	2	1/16		1/16	1		8	68		1483
87	87	1/2	1/2	3/4	1	1	1/8		1/8	1		8	68		1475
87	87	9/16	9/16	3/4	1	2	1/16		1/16	1		2	62		1484
87	87	5/8	5/8	3/4	1	2	1/16		1/16	1		8	68		1485
87	87	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71		1476
87	87	11/16	11/16	3/4	1	2	1/16		1/16	1		2	62		1486
88	88	0	0	3/4	2	2	3/4		1/2	3/2		2	38		1512
88	88	0	0	3/4	2	2	3/4		1/2	3/2		3	45		1512
88	88	0	0	3/4	1	2	1/16		1/16	1		4	64		1497
88	88	0	0	3/4	1	1	1/8		1/8	1		7	73		1492
88	88	0	0	3/4	1	1	1/8		1/8	1		4	76		1492
88	88	1/16	1/16	3/4	1	2	1/16		1/16	1		6	66		1498
88	88	1/8	1/8	3/4	2	1	1/8		1/8	1		7	61		1509
88	88	1/8	1/8	3/4	1	2	1/16		1/16	1		3	69		1499
88	88	1/8	1/8	3/4	1	1	1/8		1/8	1		7	73		1493
88	88	3/16	3/16	3/4	1	2	1/16		1/16	1		6	66		1500
88	88	1/4	1/4	3/4	2	1	1/4		1/4	1		6	54		1510
88	88	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		1510
88	88	1/4	1/4	3/4	2	1	1/4		1/4	1		7	61		1510
88	88	1/4	1/4	3/4	1	2	1/16		1/16	1		3	69		1501
88	88	1/4	1/4	3/4	1	1	1/4		1/4	1		7	73		1494
88	88	5/16	5/16	3/4	1	2	1/16		1/16	1		6	66		1502
88	88	3/8	3/8	3/4	1	2	1/16		1/16	1		3	69		1503
88	88	7/16	7/16	3/4	1	2	1/16		1/16	1		6	66		1504
88	88	1/2	1/2	3/4	2	1	1/4		1/4	1		3	45		1511
88	88	1/2	1/2	3/4	1	2	1/16		1/16	1		6	66		1505
88	88	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69		1495
88	88	9/16	9/16	3/4	1	2	1/16		1/16	1		2	62		1506
88	88	5/8	5/8	3/4	1	2	1/16		1/16	1		3	69		1507
88	88	5/8	5/8	3/4	1	1	1/8		1/8	1		7	73		1496
88	88	11/16	11/16	3/4	1	2	1/16		1/16	1		6	66		1508
89	89	0	0	3/4	2	1	1/4		1/4	1		5	35		1528
89	89	0	0	3/4	2	1	1/4		1/4	1		5	47		1528
89	89	0	0	3/4	1	2	1/16		1/16	1		5	71		1516
89	89	0	0	3/4	1	1	1/2		1/2	1		2	74		1513
89	89	1/16	1/16	3/4	1	2	1/16		1/16	1		6	66		1517
89	89	1/8	1/8	3/4	1	2	1/16		1/16	1		5	71		1518
89	89	3/16	3/16	3/4	1	2	1/16		1/16	1		6	66		1519
89	89	1/4	1/4	3/4	2	1	1/4		1/4	1		6	54		1529
89	89	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59		1529
89	89	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		1529
89	89	1/4	1/4	3/4	1	2	1/16		1/16	1		5	71		1520
89	89	5/16	5/16	3/4	1	2	1/16		1/16	1		6	66		1521
89	89	3/8	3/8	3/4	1	2	1/16		1/16	1		5	71		1522
89	89	7/16	7/16	3/4	1	2	1/16		1/16	1		6	66		1523
89	89	1/2	1/2	3/4	2	1	1/4		1/4	1		3	33		1530
89	89	1/2	1/2	3/4	2	1	1/4		1/4	1		3	45		1530
89	89	1/2	1/2	3/4	1	2	1/16		1/16	1		6	66		1524
89	89	1/2	1/2	3/4	1	1	1/8		1/8	1		5	71		1514
89	89	9/16	9/16	3/4	1	2	1/16		1/16	1		2	62		1525
89	89	5/8	5/8	3/4	1	2	1/16		1/16	1		5	71		1526
89	89	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74		1515
89	89	11/16	11/16	3/4	1	2	1/16		1/16	1		6	66		1527
90	90	0	0	3/4	2	2	1/4		1/4	1		8	32		1552
90	90	0	0	3/4	2	2	1/4		1/4	1		8	44		1552
90	90	0	0	3/4	1	2	1/16		1/16	1		2	74		1536
90	90	0	0	3/4	1	1	1/8		1/8	1		6	78		1531
90	90	1/16	1/16	3/4	1	2	1/16		1/16	1		5	71		1537
90	90	1/8	1/8	3/4	2	1	1/8		1/8	1		2	62		1548
90	90	1/8	1/8	3/4	1	2	1/16		1/16	1		6	66		1538
90	90	1/8	1/8	3/4	1	1	1/8		1/8	1		2	74		1532
90	90	3/16	3/16	3/4	1	2	1/16		1/16	1		5	71		1539
90	90	1/4	1/4	3/4	2	2	1/2		1/2	1		8	56		1553
90	90	1/4	1/4	3/4	2	2	1/2		1/2	1		5	59		1553
90	90	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		1549
90	90	1/4	1/4	3/4	1	2	1/16		1/16	1		2	74		1540
90	90	1/4	1/4	3/4	1	1	1/4		1/4	1		2	74		1533
90	90	5/16	5/16	3/4	1	2	1/16		1/16	1		5	71		1541
90	90	3/8	3/8	3/4	1	2	1/16		1/16	1		6	66		1542
90	90	7/16	7/16	3/4	1	2	1/16		1/16	1		5	71		1543
90	90	1/2	1/2	3/4	2	1	1/8		1/8	1		7	61		1550
90	90	1/2	1/2	3/4	2	1	1/8		1/8	1		4	64		1550
90	90	1/2	1/2	3/4	1	2	1/16		1/16	1		7	73		1544
90	90	1/2	1/2	3/4	1	1	1/8		1/8	1		4	76		1534
90	90	9/16	9/16	3/4	1	2	1/16		1/16	1		5	71		1545
90	90	5/8	5/8	3/4	2	1	1/8		1/8	1		2	62		1551
90	90	5/8	5/8	3/4	2	1	1/8		1/8	1		6	66		1551
90	90	5/8	5/8	3/4	1	2	1/16		1/16	1		2	74		1546
90	90	5/8	5/8	3/4	1	1	1/8		1/8	1		6	78		1535
90	90	11/16	11/16	3/4	1	2	1/16		1/16	1		5	71		1547
91	91	0	0	3/4	2	2	1/4		1/4	1		7	37		1578
91	91	0	0	3/4	2	2	1/4		1/4	1		7	49		1578
91	91	0	0	3/4	1	2	1/16		1/16	1		11	77		1561
91	91	0	0	3/4	1	1	1/8		1/8	1		8	80		1554
91	91	1/16	1/16	3/4	1	2	1/16		1/16	1	1	5	71		1562
91	91	1/8	1/8	3/4	2	1	1/16		1/16	1		11	65		1572
91	91	1/8	1/8	3/4	2	1	1/16		1/16	1		8	68		1572
91	91	1/8	1/8	3/4	1	2	1/8		1/8	1	-1	5	71		1563
91	91	1/8	1/8	3/4	1	1	1/16		1/16	1		11	77		1555
91	91	1/8	1/8	3/4	1	1	1/16		1/16	1		8	80		1555
91	91	3/16	3/16	3/4	2	1	1/16		1/16	1		5	59		1573
91	91	3/16	3/16	3/4	2	1	1/16		1/16	1		9	63		1573
91	91	3/16	3/16	3/4	2	1	1/16		1/16	1		6	66		1573
91	91	3/16	3/16	3/4	1	1	1/16		1/16	1		9	75		1556
91	91	3/16	3/16	3/4	1	1	1/16		1/16	1		6	78		1556
91	91	1/4	1/4	3/4	2	2	1/2		1/2	1		5	59		1579
91	91	1/4	1/4	3/4	2	1	1/8		1/8	1		11	65		1574
91	91	1/4	1/4	3/4	2	1	1/8		1/8	1		8	68		1574
91	91	1/4	1/4	3/4	1	2	1/16		1/16	1		11	77		1564
91	91	1/4	1/4	3/4	1	1	1/8		1/8	1		8	80		1557
91	91	5/16	5/16	3/4	1	2	1/16		1/16	1		5	71		1565
91	91	3/8	3/8	3/4	2	1	1/8		1/8	1		7	61		1575
91	91	3/8	3/8	3/4	2	1	1/8		1/8	1		11	65		1575
91	91	3/8	3/8	3/4	1	2	1/16		1/16	1		7	73		1566
91	91	3/8	3/8	3/4	1	1	1/8		1/8	1		11	77		1558
91	91	7/16	7/16	3/4	1	2	1/16		1/16	1		5	71		1567
91	91	1/2	1/2	3/4	2	1	1/8		1/8	1		9	63		1576
91	91	1/2	1/2	3/4	2	1	1/8		1/8	1		6	66		1576
91	91	1/2	1/2	3/4	1	2	1/16		1/16	1		9	75		1568
91	91	1/2	1/2	3/4	1	1	1/8		1/8	1		6	78		1559
91	91	9/16	9/16	3/4	1	2	1/16		1/16	1		5	71		1569
91	91	5/8	5/8	3/4	2	1	1/8		1/8	1		11	65		1577
91	91	5/8	5/8	3/4	2	1	1/8		1/8	1		8	68		1577
91	91	5/8	5/8	3/4	1	2	1/16		1/16	1		11	77		1570
91	91	5/8	5/8	3/4	1	1	1/8		1/8	1		8	80		1560
91	91	11/16	11/16	3/4	1	2	1/16		1/16	1		5	71		1571
92	92	0	0	3/4	2	2	3/4		1/2	3/2		6	42		1600
92	92	0	0	3/4	2	2	3/4		1/2	3/2		7	49		1600
92	92	0	0	3/4	1	2	1/16		1/16	1		6	78		1585
92	92	0	0	3/4	1	1	1/8		1/8	1		3	81		1580
92	92	1/16	1/16	3/4	1	2	1/16		1/16	1		7	73		1586
92	92	1/8	1/8	3/4	2	1	1/8		1/8	1		6	66		1597
92	92	1/8	1/8	3/4	1	2	1/16		1/16	1		7	73		1587
92	92	1/8	1/8	3/4	1	1	1/8		1/8	1		6	78		1581
92	92	3/16	3/16	3/4	1	2	1/16		1/16	1		3	69		1588
92	92	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		1598
92	92	1/4	1/4	3/4	2	1	1/4		1/4	1		7	61		1598
92	92	1/4	1/4	3/4	2	1	1/4		1/4	1		6	66		1598
92	92	1/4	1/4	3/4	1	2	1/16		1/16	1		7	73		1589
92	92	1/4	1/4	3/4	1	1	1/4		1/4	1		6	78		1582
92	92	5/16	5/16	3/4	1	2	1/16		1/16	1		3	69		1590
92	92	3/8	3/8	3/4	1	2	1/16		1/16	1		7	73		1591
92	92	7/16	7/16	3/4	1	2	1/16		1/16	1		3	69		1592
92	92	1/2	1/2	3/4	2	1	1/4		1/4	1		6	54		1599
92	92	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		1599
92	92	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61		1599
92	92	1/2	1/2	3/4	1	2	1/16		1/16	1		6	78		1593
92	92	1/2	1/2	3/4	1	1	1/8		1/8	1		3	81		1583
92	92	9/16	9/16	3/4	1	2	1/16		1/16	1		7	73		1594
92	92	5/8	5/8	3/4	1	2	1/16		1/16	1		3	81		1595
92	92	5/8	5/8	3/4	1	1	1/8		1/8	1		7	85		1584
92	92	11/16	11/16	3/4	1	2	1/16		1/16	1		6	78		1596
93	93	0	0	3/4	2	2	3/4		1/2	3/2		2	38		1618
93	93	0	0	3/4	2	2	3/4		1/2	3/2		3	45		1618
93	93	0	0	3/4	1	2	1/16		1/16	1		6	78		1602
93	93	0	0	3/4	1	2	1/16		1/16	1		3	81		1602
93	93	0	0	3/4	1	1	3/4		1/2	3/2	1	2	86		1601
93	93	1/16	1/16	3/4	1	2	1/16		1/16	1		2	74		1603
93	93	1/8	1/8	3/4	2	1	1/8		1/8	1		2	50		1614
93	93	1/8	1/8	3/4	2	1	1/8		1/8	1		6	54		1614
93	93	1/8	1/8	3/4	2	1	1/8		1/8	1		3	57		1614
93	93	1/8	1/8	3/4	1	2	1/16		1/16	1		6	78		1604
93	93	1/8	1/8	3/4	1	2	1/16		1/16	1		3	81		1604
93	93	3/16	3/16	3/4	1	2	1/16		1/16	1		2	74		1605
93	93	1/4	1/4	3/4	2	1	1/4		1/4	1		6	54		1615
93	93	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		1615
93	93	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		1615
93	93	1/4	1/4	3/4	1	2	1/16		1/16	1		6	78		1606
93	93	1/4	1/4	3/4	1	2	1/16		1/16	1		3	81		1606
93	93	5/16	5/16	3/4	1	2	1/16		1/16	1		2	74		1607
93	93	3/8	3/8	3/4	1	2	1/16		1/16	1		6	78		1608
93	93	3/8	3/8	3/4	1	2	1/16		1/16	1		3	81		1608
93	93	7/16	7/16	3/4	1	2	1/16		1/16	1		2	74		1609
93	93	1/2	1/2	3/4	2	1	1/8		1/8	1		3	57		1616
93	93	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62		1616
93	93	1/2	1/2	3/4	2	1	1/8		1/8	1		6	66		1616
93	93	1/2	1/2	3/4	1	2	1/16		1/16	1		6	78		1610
93	93	1/2	1/2	3/4	1	2	1/16		1/16	1		3	81		1610
93	93	9/16	9/16	3/4	1	2	1/16		1/16	1		2	74		1611
93	93	5/8	5/8	3/4	2	1	1/8		1/8	1		2	62		1617
93	93	5/8	5/8	3/4	2	1	1/8		1/8	1		6	66		1617
93	93	5/8	5/8	3/4	2	1	1/8		1/8	1		3	69		1617
93	93	5/8	5/8	3/4	1	2	1/16		1/16	1		6	78		1612
93	93	5/8	5/8	3/4	1	2	1/16		1/16	1		3	81		1612
93	93	11/16	11/16	3/4	1	2	1/16		1/16	1		2	74		1613
